source_id,input_index,capability,kind,origin_path,origin_version,source_path,source_sha256,observed_implementation,observed_wiring,destination,integration_approach,proposed_route,human_access,agent_access,dependencies,missing_information,required_verification,next_action
cap-b38d213ba35bd23f733c,33,family-court-toolkit,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\SKILL.md,d35e45297f35992ab7cfb73e3e0b06fc7310356a30072fb2241f86f7622537b8,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port family-court-toolkit as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile family-court-toolkit with provenance, then connect it to its contextual workflow and review fixture."
cap-420a4dc74cc32f12ac2f,34,foc-resources,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\foc-resources\SKILL.md,45821e9fb1b1d431d5b3a7b120b8a29f51fe4bc98641f7d20acddc42cce5edd1,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port foc-resources as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile foc-resources with provenance, then connect it to its contextual workflow and review fixture."
cap-7bab58a8c0b3637c2c28,35,irac-formatter,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\irac-formatter\SKILL.md,db6799a5415e052db23b82bbc7cecdee0fc8009878d8c8d06be11f1cf36b7d65,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,method,adapt,"Adapt irac-formatter as a human how-to and agent drafting/critique method that structures Issue, Rule, Application, and Conclusion while preserving source identity, factual support, and the requested relief; retain the readable skill companion.","User follows the how-to to supply issue, authority, facts/evidence, analysis limits, and requested relief, then reviews each IRAC section and approves the resulting draft or critique.","Agent may draft or critique the four IRAC sections with explicit source and evidence links, flag uncertainty and missing support, and propose revisions; it cannot invent facts, authority, conclusions, or relief.",case issue and requested relief; primary/verified authorities; evidence/source ledger; sectioned draft schema; human review receipt,exact IRAC output schema; citation granularity; evidence-link format; handling of conflicting authority/facts; critique severity labels,"Check structure/method (all four IRAC sections and section-level provenance); citations/legal sources (rule and authority currentness/pinpoint); factual evidence support (each application fact linked or flagged unsupported); substantive reasoning/requested relief (logical application, qualified conclusion, and requested relief preserved); test draft and critique fixtures.","Define the IRAC method and companion guidance, then run a fixture with supported, conflicting, and unsupported facts through drafting and critique."
cap-f5ad35a630afaed5c3ed,36,manipulation-patterns,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\manipulation-patterns\SKILL.md,ae0c37310aebf348c2113961a679e7fcb3daf9e6c385fc99274bb3d40a661223,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port manipulation-patterns as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile manipulation-patterns with provenance, then connect it to its contextual workflow and review fixture."
cap-1652e39aefacf4752bcd,37,mcl-factor-mapper,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\mcl-factor-mapper\SKILL.md,1b833b3669f7c29db7c32d0eb96312ce3bf9eb83b77ea6435bef75c5e584dad0,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port mcl-factor-mapper as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile mcl-factor-mapper with provenance, then connect it to its contextual workflow and review fixture."
cap-f943a5bbff68ba3a8677,38,michigan-family-court-guide,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\michigan-family-court-guide\SKILL.md,a2db000487322a55874bd7670321da502f4c8826d497ece09cc3302cd9a8fdde,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,method,adapt,"Adapt michigan-family-court-guide as a human-reviewed drafting/routing method with a readable resource companion; preserve source-marked content, variant provenance, and explicit boundaries around informational drafts and requested relief.","User selects the method, supplies the matter scope and source materials, reviews the draft or route, and accepts, rejects, or revises each substantive result before export.","Agent may prepare a source-marked draft or procedural route and critique gaps; it must link authorities and facts, flag uncertainty, and avoid claims of legal sufficiency, court acceptance, or filing.",matter/case scope; verified authority; evidence ledger; document template; review and export policy,document-specific schema and required fields; jurisdiction/court selection; authority freshness rule; factual-support and relief mapping; variant divergence,Check structure/method (required sections and template); citations/legal sources (current primary authority and pinpoints); factual evidence support (each material assertion traceable or flagged); substantive reasoning/requested relief (requested relief matches supported analysis); test source-marked draft and refusal fixture.,"Define the michigan-family-court-guide method/companion contract and fixture-test source-marked drafting, factual support, and relief review."
cap-6224cc97f4e4093a65be,39,motion-for-temporary-relief,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\motion-for-temporary-relief\SKILL.md,419844ed351fad7af3e17214111693be9b24032e524582c0995f15699013d7a7,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port motion-for-temporary-relief as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile motion-for-temporary-relief with provenance, then connect it to its contextual workflow and review fixture."
cap-bf5ec414ec7ac1af532b,40,mre-authentication,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\mre-authentication\SKILL.md,40ff1f82552bb08c1a8f37dd987b6bac2d5035c6b9da7218ddaf63b8ddc2f3cf,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port mre-authentication as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile mre-authentication with provenance, then connect it to its contextual workflow and review fixture."
cap-bd720eb18dd8760518b2,41,order-modification,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\order-modification\SKILL.md,60653113557b98934608e4838b8b90f8de027092e507b974a24e69b16df6e8d4,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port order-modification as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile order-modification with provenance, then connect it to its contextual workflow and review fixture."
cap-ab7760423e41fb271df5,42,parenting-plan,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\parenting-plan\SKILL.md,e5467eddffa28d8f4f5e983d3f39f5d184c5d40fa54336b763734e7f7d17c2ee,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port parenting-plan as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile parenting-plan with provenance, then connect it to its contextual workflow and review fixture."
cap-efc145a87bca01acc305,43,referee-hearing-survival,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\referee-hearing-survival\SKILL.md,6d751263161f9ba72cb887ec9e1b05e0c4e5b3e78ecb8bf7691f392237812a19,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port referee-hearing-survival as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile referee-hearing-survival with provenance, then connect it to its contextual workflow and review fixture."
cap-1a0ab2bfda068ee0bc18,44,secondary-source-auditor,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\secondary-source-auditor\SKILL.md,b72f14da9b5606e7ef6d3b88f568dc97d2af08aadd2cd34deb2257143ce1e612,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port secondary-source-auditor as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile secondary-source-auditor with provenance, then connect it to its contextual workflow and review fixture."
cap-0ec54bc7f8eb604f7397,45,survival-guide,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\survival-guide\SKILL.md,5ad1ca18e15adacaf42e0d8e541510060f3b71b2ee25bc4d3b2b6c7b2c3d9e52,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port survival-guide as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile survival-guide with provenance, then connect it to its contextual workflow and review fixture."
cap-0ad797c02db03f571300,46,tax-return-analysis,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\tax-return-analysis\SKILL.md,50a7662663e61d5257796a8bd643cbd8ce95416230ce20a81c7b337db06c9eb3,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port tax-return-analysis as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile tax-return-analysis with provenance, then connect it to its contextual workflow and review fixture."
cap-6d98f3e0db0ecf5cde7f,47,tax-return-summary,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\tax-return-summary\SKILL.md,f7bd6e43654df4f4635dccd70afb845436f90d90e859fd3ac033450efa352817,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port tax-return-summary as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile tax-return-summary with provenance, then connect it to its contextual workflow and review fixture."
cap-04d77f575b054381f892,48,toolkit-gen1,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\toolkit-gen1\SKILL.md,d19a3f7d98bb2b0f2c7f6a45660bf1a4ded605b81092f2d3d41167ad0d35ff94,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port toolkit-gen1 as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile toolkit-gen1 with provenance, then connect it to its contextual workflow and review fixture."
cap-530fba8082fa372d771f,49,track-deposits,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\track-deposits\SKILL.md,405e31937494ab2b8d0161d0d802ae1e3d008ed30e77e1933ca5c4225c91e4df,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port track-deposits as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile track-deposits with provenance, then connect it to its contextual workflow and review fixture."
cap-3d90f514fd82d725aea4,50,trusted-sources,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\trusted-sources\SKILL.md,e259899930d513ce4e6c388d576b7420b91e005a77463979d19d59cabd06eddc,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port trusted-sources as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile trusted-sources with provenance, then connect it to its contextual workflow and review fixture."
cap-349ed4a913580fc60326,51,verify-michigan-legal-sources,skill,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\verify-michigan-legal-sources\SKILL.md,5c6cb3738bb7827d410686d353fac3deb64e016fa395b1cf2c40023484c96a83,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port verify-michigan-legal-sources as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile verify-michigan-legal-sources with provenance, then connect it to its contextual workflow and review fixture."
cap-0262df9339ac75f0808c,52,analyze-behavior,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\analyze-behavior.md,e7547b43ce8395736472e895674f54cb02aec569861e4628d521daa56029ad34,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt analyze-behavior into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the analyze-behavior method contract and dependency links, then run a representative human-review fixture."
cap-3ad9dca832726c53acaf,53,case-law,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\case-law.md,59cbadfb49a7fb6baabbdb71fe15c92316aa64a858d89503ac3dcd29ec2a98ce,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt case-law into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the case-law method contract and dependency links, then run a representative human-review fixture."
cap-8c54f94846485789ed5b,54,case-lookup,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\case-lookup.md,cc73411935eacabd09961802804cf8b41434ef216768bc764442b04a58551e59,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt case-lookup into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the case-lookup method contract and dependency links, then run a representative human-review fixture."
cap-a3aa0947c727588aae34,55,custody-intake,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\custody-intake.md,ab1d7e8ed2f7a5d8e3b4f19c2969e3893dbce00a4568ac1babc8d72504e9e4e7,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt custody-intake into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the custody-intake method contract and dependency links, then run a representative human-review fixture."
cap-c5e5bf1b41195d447865,56,factor-analysis,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\factor-analysis.md,1a665f39e6dc6c293db5e691ea1bc9d701f6f04cde6f56135aa5fc478ea46faf,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt factor-analysis into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the factor-analysis method contract and dependency links, then run a representative human-review fixture."
cap-49c0545be6ea1639b5a1,57,gal-prep,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\gal-prep.md,5f53625ec96b2e01e24387bda53c235763e2c77532ce350b6b57f02ba3b9035c,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt gal-prep into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the gal-prep method contract and dependency links, then run a representative human-review fixture."
cap-a46eade3a6569828fecb,58,motion-strategy,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\motion-strategy.md,6d31915cbe4412b7a68e8ea5398c864c16b018718aee0182dafb330f8110400e,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt motion-strategy into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the motion-strategy method contract and dependency links, then run a representative human-review fixture."
cap-ee7aeb319a6c27b79d13,59,research-issue,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\research-issue.md,d8d6aaa1063de9b98a694359308abfb2dfd0ce400e62fb410c081195a48ade15,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt research-issue into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the research-issue method contract and dependency links, then run a representative human-review fixture."
